鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
大安區,房地(土地+建物),臺北市大安區信義路四段91~120號,3.94,商,,,1090212,土地1建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781012,57.97,1,1,1,有,有,15000000,258755,,0.0,0,,RPQNMLNLLHPFFFA08CA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段248巷1~30號,24.61,住,,,1081220,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700217,133.24,3,2,2,有,有,38000000,285200,,0.0,0,,RPSNMLKMLHPFFFA08CA
大安區,房地(土地+建物),臺北市大安區潮州街60巷1~30號,12.67,住,,,1090115,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980206,58.33,1,1,1,有,有,17000000,291445,,0.0,0,含增建或未登記建物。;,RPUOMLKMLHPFFFA38CA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段181~210號,20.29,住,,,1090116,土地4建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080910,177.0,3,2,2,有,有,51700000,370849,坡道平面,45.42,2900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOPMLLJMHPFFFA77CA
士林區,房地(土地+建物)+車位,臺北市士林區德行西路1~30號,67.25,工,,,1081227,土地1建物1車位2,四層,十五層,辦公商業大樓,見其他登記事項,見其他登記事項,1080104,657.2,0,0,0,無,有,132000000,218930,坡道平面,83.5,6400000,,RPTOMLQLLHPFFEA68CA
北投區,房地(土地+建物),臺北市北投區行義路192巷15弄1~30號,22.56,住,,,1090223,土地1建物1車位0,地下一層,十六層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0891114,71.1,1,1,1,有,有,7450000,104782,,0.0,0,含增建或未登記建物。;,RPROMLNLLHPFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區後港街121~150號,42.02,工,,,1090209,土地1建物1車位2,四層,十四層,其他,見其他登記事項,鋼筋混凝土造,0990128,300.26,4,2,3,有,有,46200000,153872,坡道平面,0.0,0,含增建或未登記建物。;,RPORMLNLLHPFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區延平北路六段331~360號,18.02,住,,,1090215,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050805,160.79000000000002,3,2,2,有,有,16200000,100753,升降平面,32.12,0,,RPTPMLNLLHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區文林北路94巷5弄1~30號,18.76,住,,,1090112,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701230,145.47,3,2,2,有,有,19500000,134048,,0.0,0,本按依土地法第34條-1規定辦理,RPSOMLKMLHPFFEA08CA
北投區,房地(土地+建物),臺北市北投區三合街一段31~60號,14.58,住,,,1090202,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061222,71.61,2,1,1,有,有,15850000,221338,,0.0,0,,RPXNMLMJMHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區永興路一段46巷1~30號,29.5,商,,,1090309,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0580728,48.0,1,1,1,有,無,8100000,168750,,0.0,0,,RPOPMLTKLHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區公館路31~60號,28.55,住,,,1090221,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661104,99.75,3,2,1,有,無,10400000,104261,,0.0,0,含增建或未登記建物。;,RPTOMLTKLHPFFEA88CA
士林區,房地(土地+建物),臺北市士林區中山北路七段14巷31弄1~30號,23.67,住,,,1090206,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751103,105.62,3,2,2,有,有,18560000,175724,,0.0,0,含增建或未登記建物。;,RPOQMLTKLHPFFEA58CA
北投區,房地(土地+建物),臺北市北投區吉利街151~180號,28.38,住,,,1081216,土地2建物1車位0,一層,五層,店面(店鋪),住商用,鋼筋混凝土造,0720303,91.35,1,2,1,有,無,21620000,236672,,0.0,0,含增建或未登記建物。;,RPPQMLTKLHPFFEA68CA
士林區,房地(土地+建物)+車位,臺北市士林區天玉街31~60號,42.07,住,,,1090118,土地1建物1車位2,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821217,244.35000000000002,3,2,2,有,有,45000000,184162,坡道平面,0.0,0,,RPSNMLNLLHPFFEA18CA
北投區,房地(土地+建物)+車位,臺北市北投區奇岩路1~30號,69.27,住,,,1090121,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011023,144.97,1,2,2,有,有,12130000,83672,坡道平面,38.25,0,含增建或未登記建物。;,RPVNMLKLLHPFFEA18CA
北投區,土地,豐年段一小段271~300地號,636.3,農,,,1090302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17515680,27527,,0.0,0,,RPPNMLKLLHPFFEA57CA
士林區,房地(土地+建物),臺北市士林區大東路1~30號,74.0,商,,,1081211,土地2建物1車位0,全,,透天厝,住家用,磚造,,20.0,0,0,0,無,無,58450000,2922500,,0.0,0,含增建或未登記建物。;,RPWOMLRJMHPFFEA98CA
南港區,土地,中南段一小段541~570地號,72.6,其他,,,1090311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,6887,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLKKMHPFFDA67CA
松山區,房地(土地+建物),臺北市松山區民生東路五段69巷3弄1~30號,87.6,住,,,1090217,土地1建物2車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720323,256.67,3,2,2,有,無,57880000,225504,,0.0,0,含增建或未登記建物。;,RPPPMLOKMHPFFDA08CA
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷121~150號,41.68,住,,,1081230,土地1建物1車位3,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990122,294.32000000000005,3,2,2,有,有,51800000,175999,坡道平面,78.48,0,,RPWOMLKLLHPFFDA28CA
信義區,房地(土地+建物),臺北市信義區信義路五段150巷22弄1~30號,22.6,住,,,1090102,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780316,85.53,2,2,1,有,無,15100000,176546,,0.0,0,含增建或未登記建物。;,RPXOMLKLLHPFFDA38CA
松山區,房地(土地+建物),臺北市松山區長安東路二段211~240號,4.04,商,,,1090215,土地2建物1車位0,九層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,,35.6,1,1,1,有,有,7880000,221348,,0.0,0,含增建或未登記建物。;,RPOPMLKLLHPFFDA57CA
信義區,房地(土地+建物),臺北市信義區松山路540巷3弄1~30號,12.82,住,,,1090207,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811120,63.81,2,2,1,有,無,13660000,214073,,0.0,0,含增建或未登記建物。;,RPPPMLKLLHPFFDA67CA
南港區,房地(土地+建物)+車位,臺北市南港區園區街31~60號,23.22,住,,,1090131,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,172.71,3,2,2,有,有,32800000,189914,坡道平面,33.87,0,,RPOPMLTKLHPFFDA38CA
松山區,房地(土地+建物)+車位,臺北市松山區八德路二段391~420號,0.08,商,,,1090306,土地2建物1車位1,地下一層,十一層,辦公商業大樓,停車空間,鋼筋混凝土造,0821129,36.309999999999995,0,0,0,無,有,2220000,0,坡道平面,36.23,2220000,單獨車位交易。;,RPPNMLNLLHPFFDA77CA
信義區,房地(土地+建物),臺北市信義區信義路五段150巷342弄1~30號,6.2,住,,,1090303,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,19.6,3,2,2,有,無,1709200,87204,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣視同贈與共有人四人,RPRNMLNLLHPFFDA97CA
信義區,車位,臺北市信義區忠孝東路五段481~510號,1.8,住,,,1090309,土地0建物0車位1,地下四層，地下五層，地下二層，地下三層,十七層,其他,見使用執照,鋼骨鋼筋混凝土造,0820514,30.38,0,0,0,有,有,938000,,坡道機械,0.0,0,,RPPNMLOLLHPFFDA87CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路61~90號,26.49,住,,,1090113,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770923,195.48,4,2,2,有,有,39000000,199519,升降平面,30.74,0,,RPRNMLQLLHPFFDA28CA
南港區,土地,麗山段五小段181~210地號,718.01,其他,,,1090310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,4457,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQLLHPFFDA08CA
松山區,房地(土地+建物),臺北市松山區敦化南路一段31~60號,14.77,其他,,,1090302,土地3建物1車位0,六層,十二層,其他,住家用,鋼筋混凝土造,,111.61,3,2,1,有,有,25000000,223994,,0.0,0,,RPUOMLRLLHPFFDA78CA
松山區,房地(土地+建物),臺北市松山區復興北路151~180號,7.3,商,,,1090302,土地5建物1車位0,四層,十二層,其他,商業用,鋼筋混凝土造,,104.38,3,2,1,有,有,26400000,252922,,0.0,0,,RPPPMLQLLHPFFDA28CA
信義區,車位,臺北市信義區91~120號,0.42,其他,,,1090305,土地0建物0車位1,,,其他,,,,13.75,0,0,0,有,有,1100000,,坡道機械,0.0,1100000,單獨車位交易。;瑕疵物件之交易。;,RPSPMLLMLHPFFDA18CA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路451~480號,29.96,住,,,1090115,土地1建物2車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990419,231.65,2,2,1,有,有,49500000,213684,坡道平面,0.0,0,含增建或未登記建物。;,RPXOMLLJMHPFFDA38CA
松山區,房地(土地+建物),臺北市松山區光復北路181~210號,38.71,住,,,1090120,土地1建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770419,129.92000000000002,3,2,2,有,有,37000000,284791,,0.0,0,含增建或未登記建物。;,RPSQMLLMLHPFFDA28CA
中山區,房地(土地+建物),臺北市中山區長春路61~90號,6.75,商,,,1090110,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),住家用,加強磚造,,23.59,0,0,0,無,無,8750000,370920,,0.0,0,,RPTPMLSJNHPFFCA78CA
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,2.71,商,,,1090219,土地1建物1車位0,十層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710227,29.63,1,1,1,有,有,5330000,179885,,0.0,0,,RPSSMLKMLHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區龍江路151~180號,23.25,住,,,1090222,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740730,190.51000000000002,4,2,4,有,有,38100000,199990,,0.0,0,含增建或未登記建物。;,RPUQMLQLLHPFFCA78CA
中山區,房地(土地+建物),臺北市中山區龍江路318巷1~30號,33.4,住,,,1090216,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,110.01,3,2,2,有,無,16800000,152713,,0.0,0,,RPWNMLQLLHPFFCA68CA
中山區,房地(土地+建物),臺北市中山區伊通街91~120號,12.01,商,,,1090309,土地1建物2車位0,地下層,八層,辦公商業大樓,見使用執照,鋼筋混凝土造,0780504,168.86,0,0,0,無,有,14360000,85041,,0.0,0,,RPRNMLQLLHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區龍江路151~180號,27.0,商,,,1090302,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0591221,77.17,2,2,1,有,無,14420000,186860,,0.0,0,,RPPRMLQLLHPFFCA38CA
中山區,房地(土地+建物),臺北市中山區龍江路151~180號,27.0,商,,,1090302,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0591221,77.17,3,2,1,有,無,14720000,190748,,0.0,0,,RPQRMLQLLHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區龍江路151~180號,28.0,商,,,1090302,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住商用,加強磚造,0591205,89.41,2,2,2,有,無,17000000,190135,,0.0,0,,RPSRMLQLLHPFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區成功路五段1~30號,26.88,商,,,1090119,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840725,154.52,2,2,2,有,有,25680000,166192,,0.0,0,含增建或未登記建物。;,RPSQMLTKLHPFFCA78CA
中山區,房地(土地+建物),臺北市中山區新生北路三段1~30號,3.68,商,,,1090311,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700122,36.11,1,1,1,有,有,6150000,170313,,0.0,0,,RPWNMLKLLHPFFCA08CA
中山區,房地(土地+建物),臺北市中山區錦州街30巷1~30號,2.29,商,,,1090303,土地1建物1車位0,九層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680612,19.32,1,0,1,有,有,3460000,179089,,0.0,0,,RPRPMLKLLHPFFCA77CA
中山區,房地(土地+建物),臺北市中山區林森北路31~60號,4.22,商,,,1090202,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671028,46.37,3,2,2,有,有,7750000,167134,,0.0,0,,RPVPMLTKLHPFFCA98CA
內湖區,土地,石潭段二小段61~90地號,33.15,其他,,,1090302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,30166,,0.0,0,包含公共設施保留地之交易。;,RPRPMLNLLHPFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段123巷20弄1~30號,10.42,商,,,1090215,土地1建物1車位0,九層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0941025,80.0,1,1,1,有,有,16650000,208125,,0.0,0,,RPXPMLNLLHPFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街176巷1~30號,25.89,住,,,1090217,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,114.72,2,1,2,有,有,25000000,217922,,0.0,0,親友、員工或其他特殊關係間之交易。;社區住戶間買賣,RPXWMLNLLHPFFCA76CA
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路271~300號,68.44,其他,,,1090102,土地1建物1車位2,八層,十三層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0950724,403.83,0,0,0,無,有,51500000,127529,坡道平面,0.0,0,,RPTRMLNLLHPFFCA48CA
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷31~60號,4.26,商,,,1090301,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880928,38.69,1,1,1,有,有,9200000,237788,,0.0,0,含增建或未登記建物。;,RPUWMLNLLHPFFCA09CA
內湖區,房地(土地+建物),臺北市內湖區成功路四段31~60號,18.46,商,,,1090213,土地2建物1車位0,停車場，一層，騎樓,十四層,店面(店鋪),住家用,鋼筋混凝土造,0721024,136.4,0,0,0,無,無,109000000,799120,,0.0,0,包含公共設施保留地之交易。;,RPPWMLOKMHPFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區康寧路三段75巷213弄1~30號,104.0,住,,,1090210,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0750116,263.79,5,2,3,有,有,32000000,121309,,0.0,0,含增建或未登記建物。;,RPSOMLKLMHPFFCA87CA
中山區,房地(土地+建物),臺北市中山區松江路271~300號,20.12,商,,,1081228,土地2建物1車位0,九層，陽台，電梯樓梯間,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0590131,156.42,3,2,2,有,有,12500000,79913,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTQMLKLMHPFFCA18CA
中正區,房地(土地+建物),臺北市中正區杭州南路一段14巷2弄1~30號,36.78,住,,,1081113,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870730,208.07999999999998,3,2,2,有,有,44000000,211457,,0.0,0,,RPWOMLQKMHPFFBA68CA
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街81巷1~30號,14.78,住,,,1090304,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,113.56,2,2,1,有,有,15430000,162025,坡道平面,30.98,2050000,,RPQOMLOKMHPFFBA87CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,4.68,商,,,1090221,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,77.13,2,1,1,有,有,13000000,188562,坡道機械,12.96,900000,,RPWPMLKLLHPFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區西藏路115巷3弄1~30號,27.0,住,,,1090202,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610906,61.8,2,2,1,有,無,14000000,226537,,0.0,0,含增建或未登記建物。;,RPXPMLKLLHPFFBA28CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,6.35,商,,,1090215,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,102.24000000000001,2,1,1,有,有,17400000,176181,坡道機械,14.83,2000000,,RPOQMLKLLHPFFBA47CA
萬華區,房地(土地+建物),臺北市萬華區國興路31~60號,16.78,住,,,1090221,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.84,2,1,1,有,有,6000000,100267,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLTKLHPFFBA58CA
大同區,房地(土地+建物),臺北市大同區延平北路二段91~120號,133.0,其他,,,1090113,土地2建物1車位0,全,四層,透天厝,,加強磚造,,442.05,5,4,5,有,無,140000000,316706,,0.0,0,,RPXOMLTKLHPFFBA98CA
大同區,房地(土地+建物)+車位,臺北市大同區延平北路三段1~30號,9.65,其他,,,1090221,土地3建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,121.67999999999999,3,2,2,有,有,25700000,235271,坡道機械,19.67,1700000,,RPPPMLTKLHPFFBA28CA
大同區,房地(土地+建物),臺北市大同區延平北路三段1~30號,9.6,其他,,,1090221,土地3建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,101.69,3,2,2,有,有,23800000,234045,,0.0,0,,RPQPMLTKLHPFFBA38CA
大同區,房地(土地+建物)+車位,臺北市大同區雙連街61~90號,22.78,住,,,1090212,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,234.09,4,2,2,有,有,54480000,232731,坡道平面,35.85,0,,RPQNMLQLLHPFFBA97CA
萬華區,房地(土地+建物),臺北市萬華區武成街125巷6弄1~30號,34.0,住,,,1080814,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0500615,99.66,3,2,2,有,無,11800000,118403,,0.0,0,含增建或未登記建物。;,RPXNMLRLLHPFFBA78CA
中正區,車位,臺北市中正區忠孝西路一段31~60號,75.81,商,,,1090309,土地0建物0車位30,地下四層，地下五層,二十七層,其他,見使用執照,鋼骨混凝土造,0790815,1777.5700000000002,0,0,0,有,有,87000000,,坡道平面,1467.0,87000000,親友、員工或其他特殊關係間之交易。;三十個車位未拆分單價,RPTOMLLJMHPFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區青年路168巷1~30號,11.48,住,,,1090212,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,37.41,2,1,2,有,無,5000000,133654,,0.0,0,,RPQNMLSLLHPFFBA18CA
